4,3,4,4,4,4,4,1,4,3,2,3,3,0,2,3,1,0,4,4,2,0,4,1,4,3,3,2,4,2,2,3,4,3,2,1,0,1,2,1,4,2,0,4,2,1,2,1,2,4,4,4,管理
0,3,0,3,0,4,4,0,4,0,0,3,1,2,2,0,2,0,2,3,1,2,1,3,1,1,1,1,4,1,0,2,3,3,4,3,1,1,1,1,2,2,1,2,4,4,4,2,2,1,3,0,社会交际
4,0,1,0,2,3,1,0,2,0,0,4,0,1,2,4,0,0,3,4,3,2,2,0,0,2,3,2,1,3,1,4,2,0,4,4,3,2,4,0,2,1,0,0,0,2,2,3,2,4,4,2,社会交际
1,0,3,1,3,1,0,4,4,0,3,1,1,1,4,4,4,2,0,1,3,0,1,3,4,3,3,1,3,0,1,3,0,3,0,2,1,1,4,2,2,0,3,2,4,2,2,2,0,3,1,1,美感
1,1,0,0,1,3,4,4,0,1,1,0,4,4,1,0,4,2,3,1,1,4,3,2,1,3,3,0,3,1,4,0,4,1,2,1,4,4,4,0,2,3,3,2,0,1,2,2,1,3,1,3,独立性
1,0,4,3,4,0,1,0,2,1,0,1,2,3,4,4,1,0,3,1,4,0,4,3,0,1,0,1,0,3,4,0,4,2,0,3,2,2,4,3,0,1,0,1,1,0,4,3,2,0,2,2,社会交际
3,2,3,1,3,0,2,4,0,4,1,0,1,1,1,3,4,1,2,4,2,1,1,2,2,1,1,4,3,3,3,0,1,1,4,4,1,4,1,0,2,4,4,0,3,4,2,0,1,3,1,0,社会交际
2,2,2,0,4,3,2,3,1,2,1,4,0,4,1,4,2,0,3,3,2,2,3,4,2,0,4,0,2,1,0,2,0,4,4,4,4,2,1,4,1,0,4,2,3,2,4,4,3,1,4,0,追求新意
3,3,0,3,3,0,4,3,4,2,1,0,1,4,0,3,1,4,1,3,3,0,1,2,3,1,0,2,1,2,1,3,0,3,1,2,4,2,0,0,1,2,4,0,3,2,3,1,3,2,1,2,经济报酬
1,2,4,4,4,4,0,4,4,4,0,1,3,2,3,0,0,2,2,3,1,4,2,4,1,1,0,0,3,1,1,1,2,3,3,2,3,2,4,3,3,3,1,2,4,2,1,4,1,0,0,4,舒适
3,0,0,3,1,1,3,1,0,1,0,0,0,3,0,4,0,0,1,1,0,2,2,0,3,3,1,0,3,0,4,2,0,0,1,1,4,4,4,0,3,1,0,1,3,3,3,3,4,3,0,3,独立性
2,1,0,2,1,2,3,3,1,0,0,2,2,3,0,2,4,3,0,4,4,0,0,2,4,2,0,3,3,3,0,4,2,4,0,3,2,3,3,3,1,4,4,1,2,4,2,3,2,3,1,3,追求新意
0,0,2,4,4,3,3,3,3,4,2,4,1,3,3,4,0,0,3,2,1,4,4,2,1,3,2,1,0,0,3,3,3,1,3,1,3,2,0,1,3,3,2,4,3,3,0,4,0,2,2,4,利他主义
1,4,2,2,3,4,1,1,0,1,1,1,1,2,1,1,2,2,1,2,3,4,4,2,0,2,1,4,2,3,3,1,4,3,2,4,4,4,3,2,2,0,4,2,3,0,1,2,1,4,2,3,安全感
2,3,1,3,3,2,3,3,4,0,2,2,3,4,1,2,4,0,2,3,1,3,1,1,3,1,2,1,4,2,0,1,2,4,2,3,2,3,2,0,3,3,4,2,4,1,1,4,0,4,2,0,社会声望
4,1,4,1,4,2,0,3,0,1,4,4,4,1,1,1,2,0,3,3,0,0,0,3,2,4,3,1,0,3,4,3,4,0,3,4,1,0,0,2,1,2,2,0,3,4,2,3,0,0,2,1,经济报酬
0,2,3,2,4,4,0,2,1,1,1,1,0,2,4,0,0,4,1,2,3,3,2,0,3,1,1,2,0,3,3,3,2,3,0,2,0,0,4,2,4,0,1,3,2,0,4,0,0,0,4,2,安全感
1,2,3,3,0,3,0,3,2,4,3,2,1,4,0,1,1,2,1,3,4,1,1,3,4,1,2,4,3,4,1,3,4,2,2,0,3,2,0,1,2,4,4,0,3,4,3,2,1,0,1,3,经济报酬
1,1,2,0,4,2,2,4,3,4,4,2,4,4,3,4,2,0,3,3,3,3,4,0,1,0,0,2,0,3,2,4,3,0,3,4,3,3,1,2,4,3,1,2,1,3,2,0,3,4,2,1,社会交际
4,1,2,4,2,0,1,0,2,0,4,1,4,2,4,4,0,1,3,3,4,4,3,0,1,3,0,1,0,4,4,0,1,4,0,4,0,2,4,2,0,2,1,1,0,4,3,0,0,1,4,3,社会声望
3,4,1,2,4,0,4,1,0,4,2,1,0,3,2,4,2,4,1,2,0,1,1,0,2,2,4,1,2,3,0,2,0,3,1,3,1,3,1,2,4,4,0,3,4,0,1,1,2,3,4,4,管理
3,3,2,2,4,1,2,4,4,2,4,4,1,4,4,2,1,2,4,1,3,3,3,3,3,3,3,1,1,2,0,1,2,4,4,0,0,2,4,4,4,2,0,3,2,2,0,3,2,3,3,1,成就感
3,2,1,1,0,1,1,2,3,3,2,4,0,2,0,2,0,2,3,0,3,1,1,1,2,0,0,3,2,2,4,4,2,3,2,3,3,4,0,0,2,0,0,1,2,2,3,2,2,1,3,0,美感
4,2,0,1,3,2,4,2,3,0,4,4,1,1,0,3,3,0,3,1,0,2,3,0,0,1,2,3,2,3,4,3,4,4,0,2,2,3,2,2,2,0,0,1,1,3,2,1,3,2,2,2,管理
0,3,3,1,2,2,1,2,1,1,1,3,2,1,2,4,0,3,1,0,0,4,0,2,2,4,4,3,3,0,3,4,4,2,0,3,4,4,4,1,3,3,4,0,2,0,0,0,4,3,1,0,成就感
4,3,2,1,3,4,2,2,4,0,1,1,4,1,0,0,3,2,4,1,0,4,4,0,1,3,1,3,1,2,4,2,4,3,2,1,2,0,0,4,2,3,0,2,0,0,4,4,4,1,4,1,美感
0,4,0,3,0,1,0,1,2,2,2,0,1,4,4,3,3,1,1,4,0,1,4,4,0,4,1,3,1,3,1,2,2,0,2,1,3,0,2,2,0,2,4,1,1,2,2,2,1,4,0,0,舒适
0,2,3,2,3,2,4,3,4,0,3,3,0,4,0,1,0,1,4,3,1,0,3,3,3,1,0,1,3,3,2,0,4,4,3,4,0,3,3,4,2,1,2,1,3,2,3,0,1,1,0,1,成就感
3,0,2,4,2,1,4,0,4,0,3,1,0,3,2,4,1,1,0,2,2,0,4,3,1,4,0,3,0,1,0,2,0,2,0,4,3,2,0,4,0,1,4,2,3,1,0,1,0,3,3,1,成就感
0,1,3,3,1,0,3,2,0,4,4,1,4,2,4,4,4,2,0,4,3,3,1,4,4,3,0,2,4,0,4,2,2,3,0,1,4,0,2,0,3,1,0,1,4,2,4,2,4,4,0,2,人际关系
4,1,3,1,2,0,3,4,0,4,3,1,0,1,2,3,3,0,0,4,1,4,0,3,0,4,4,4,1,0,0,4,3,4,0,2,2,2,4,2,1,2,3,0,4,4,0,3,0,2,2,2,舒适
0,2,3,1,2,0,4,2,0,1,1,1,1,3,4,4,0,1,0,1,3,3,1,0,1,3,4,1,0,1,3,2,3,4,3,1,0,1,2,3,4,4,3,0,4,4,3,0,3,0,1,1,管理
1,2,0,1,1,4,0,1,4,2,1,1,4,3,1,3,1,1,2,3,0,4,4,2,3,4,0,0,3,2,0,2,0,4,3,1,0,4,4,0,2,0,2,0,1,0,1,2,2,3,1,1,独立性
0,2,0,1,1,2,2,2,2,2,0,0,3,4,1,0,3,1,0,4,4,2,3,4,0,2,1,2,0,2,3,4,1,3,2,2,0,3,0,0,1,0,4,4,4,3,3,4,2,2,3,2,安全感
1,0,0,2,2,1,3,0,2,0,0,4,4,0,0,2,4,4,1,2,2,0,0,3,0,2,4,1,3,1,2,2,0,1,1,0,0,4,3,4,4,0,0,0,3,2,1,0,2,0,2,1,管理
2,2,1,4,2,0,1,3,0,0,1,1,3,3,2,4,1,0,2,3,3,4,2,1,2,2,2,4,0,0,0,2,0,3,1,4,0,4,3,1,1,2,2,4,2,1,3,3,4,1,2,2,追求新意
3,4,4,0,4,0,3,3,1,3,3,4,4,0,4,0,2,0,3,3,0,4,0,4,1,3,3,2,0,3,0,2,2,2,0,3,4,3,1,2,0,4,1,0,3,1,3,2,1,2,4,4,追求新意
4,3,2,4,2,4,3,1,0,0,0,2,4,4,2,2,3,3,3,4,3,2,3,3,3,2,4,0,2,0,0,3,4,4,1,3,4,0,1,0,0,1,4,4,4,3,0,4,2,3,4,1,安全感
2,3,1,0,0,4,4,1,3,0,0,2,3,0,3,0,3,1,0,3,4,0,3,2,3,2,0,0,1,2,3,4,1,0,0,2,4,1,2,1,0,1,3,1,1,2,3,0,3,3,0,4,社会交际
3,4,2,3,0,0,0,2,3,4,4,2,0,1,4,4,1,3,4,1,3,0,3,3,0,0,2,0,4,0,3,1,3,0,0,2,0,2,1,1,0,4,2,4,3,0,2,1,2,2,1,2,舒适
4,2,2,3,3,4,0,3,4,3,0,4,0,4,3,1,4,1,4,1,4,2,2,2,2,2,0,1,2,1,0,1,3,4,1,3,3,2,3,1,0,1,4,3,3,4,4,0,2,1,1,4,美感
2,4,0,2,0,2,4,3,1,1,3,2,1,2,3,0,1,2,3,2,2,4,2,0,1,2,2,0,0,4,2,4,2,0,3,0,2,4,3,2,3,2,0,3,1,3,2,1,3,1,3,3,管理
0,2,0,0,3,2,2,3,3,4,4,3,3,0,0,0,2,2,3,3,2,4,4,3,4,4,4,4,2,1,1,2,0,2,2,3,1,1,3,3,2,0,1,2,4,4,1,3,1,4,3,0,安全感
4,0,2,4,3,0,4,1,4,3,4,4,4,3,1,1,2,0,1,1,0,1,4,4,2,2,0,0,0,4,0,1,1,0,0,0,1,3,0,4,0,3,4,0,4,0,1,1,2,3,0,3,社会声望
3,2,2,1,1,3,0,2,4,4,1,2,3,4,2,1,4,2,3,3,2,4,0,4,0,3,4,0,2,0,2,0,1,3,4,4,1,1,0,3,1,3,0,0,0,4,0,4,2,4,0,1,智力刺激
4,2,4,1,3,2,1,4,3,4,3,4,0,1,1,3,4,1,1,2,3,0,4,2,0,0,4,0,2,1,0,0,1,2,3,4,3,4,3,2,4,0,3,2,2,2,3,2,4,1,0,2,社会交际
0,3,2,3,2,3,0,1,3,3,4,4,3,3,4,0,1,3,3,3,2,3,4,1,3,1,1,3,3,1,3,1,0,2,1,4,2,3,1,2,4,2,3,2,0,4,0,4,2,3,0,0,人际关系
2,3,4,1,4,4,1,0,1,4,1,0,2,1,4,2,2,0,1,1,2,0,4,2,2,1,4,0,4,0,3,0,3,4,0,2,2,4,3,2,3,3,0,1,4,2,3,3,4,2,4,0,美感
4,1,2,0,2,1,2,1,3,0,1,4,1,1,2,0,1,3,0,0,3,0,1,3,1,3,1,2,0,2,1,1,1,3,0,3,4,1,0,3,3,1,2,3,2,3,2,1,3,3,1,3,追求新意
0,4,4,3,1,1,1,0,3,4,2,2,2,2,4,1,3,4,3,1,1,3,4,1,3,1,3,3,4,1,3,1,1,2,1,2,1,2,2,4,0,1,2,2,0,3,1,1,3,4,3,2,美感
2,3,1,0,4,3,0,0,2,3,1,0,2,1,1,1,1,4,1,4,0,2,0,0,0,1,4,4,0,0,3,1,0,3,4,2,0,0,3,3,1,0,0,2,0,3,4,3,1,4,4,2,智力刺激
0,0,4,0,1,0,3,3,1,2,2,0,3,4,3,3,0,0,1,4,4,2,1,0,3,4,3,2,3,4,2,1,4,0,0,1,3,3,1,4,4,2,0,4,3,3,1,1,4,2,0,0,舒适
2,3,4,0,0,4,3,1,0,4,4,2,1,0,4,3,4,0,3,0,3,3,0,4,3,3,0,3,0,2,4,2,2,2,0,1,4,4,0,2,4,3,4,0,0,1,1,4,4,4,4,2,成就感
4,3,2,0,1,4,3,1,0,1,1,2,2,0,4,3,0,3,2,1,0,4,3,0,3,0,0,2,1,1,1,2,3,2,2,4,0,0,1,4,2,3,1,3,4,3,1,0,2,2,2,1,管理
0,1,2,3,4,2,1,3,2,1,2,4,1,2,3,0,0,4,1,3,1,4,4,1,1,4,1,4,0,2,1,3,2,0,1,2,3,4,4,0,4,3,2,1,2,4,1,3,1,4,1,4,成就感
2,4,3,2,2,3,0,4,2,2,2,4,2,4,2,2,4,2,1,4,0,2,3,0,0,4,1,4,3,4,3,2,2,2,2,4,4,3,4,4,4,2,0,0,0,2,4,1,2,3,1,4,安全感
1,3,4,0,2,0,4,4,1,1,0,1,4,1,3,1,3,0,3,1,3,2,1,1,2,1,0,3,1,3,1,2,1,1,4,0,4,0,4,1,4,3,4,0,1,1,1,2,3,3,4,0,社会交际
2,0,1,2,4,3,4,0,0,3,4,0,3,2,2,4,1,3,2,2,3,1,4,2,3,4,3,2,3,0,0,1,2,3,3,1,3,2,2,0,1,2,4,1,3,4,4,4,2,2,0,0,利他主义
2,3,3,3,3,2,1,0,2,0,1,0,0,1,3,1,1,3,0,4,2,0,2,2,2,4,4,4,4,4,0,1,3,3,0,2,2,1,3,2,2,1,2,0,4,1,2,2,0,0,4,0,成就感
1,4,3,1,3,3,2,0,3,3,3,0,0,3,1,3,4,2,4,3,0,1,2,2,2,4,4,4,1,0,3,0,3,3,1,1,1,1,2,4,2,4,0,1,3,3,4,4,3,1,3,3,舒适
3,3,0,2,3,0,3,0,0,3,2,3,2,1,0,1,3,3,0,4,2,4,0,2,0,0,4,2,2,1,1,4,0,0,0,0,1,4,0,0,3,0,3,2,3,1,0,0,2,4,1,0,安全感
2,3,1,0,2,0,1,0,0,1,3,3,0,0,4,1,4,0,4,4,3,2,0,0,2,3,4,3,2,3,1,3,1,2,4,2,1,3,0,2,4,0,3,0,2,1,3,0,3,1,4,3,管理
1,3,1,3,4,0,4,1,3,4,0,0,3,3,4,0,4,0,3,1,3,0,3,2,2,3,2,3,1,0,1,0,4,4,4,2,3,2,2,2,1,1,2,4,3,3,0,3,0,0,2,3,经济报酬
4,1,2,1,3,1,2,1,1,3,4,0,3,1,4,1,0,4,1,0,4,0,4,3,2,0,4,0,3,3,1,2,2,1,4,3,2,1,2,1,4,4,2,2,4,0,1,1,4,4,3,0,成就感
1,4,4,1,4,4,2,3,0,2,3,2,2,3,4,4,2,2,4,2,3,3,1,2,3,4,0,1,1,2,3,3,0,4,0,4,2,3,1,3,3,2,3,3,1,0,3,0,1,1,2,4,人际关系
4,1,2,4,4,0,4,0,2,0,2,1,0,1,4,3,0,4,1,3,2,4,4,0,1,0,4,1,2,1,4,4,3,4,2,4,1,1,3,3,0,2,0,4,0,1,2,4,0,2,1,4,舒适
2,2,4,3,2,4,0,4,2,1,1,2,4,0,2,3,0,3,3,0,1,2,2,4,4,0,4,4,1,0,4,0,2,3,3,3,2,1,3,0,0,2,3,3,0,2,2,4,2,0,2,4,美感
3,4,3,0,2,4,1,4,2,3,4,4,4,2,1,0,2,4,2,1,4,1,3,2,4,1,3,4,0,3,2,3,4,1,0,3,1,1,4,2,0,3,2,3,4,3,0,4,3,4,2,4,追求新意
0,3,2,4,0,1,4,4,1,4,4,3,0,3,0,4,3,4,2,4,2,1,0,0,1,0,3,3,4,0,0,2,2,3,3,0,2,4,0,4,1,1,1,3,3,3,3,1,1,2,2,1,经济报酬
2,2,4,4,3,0,1,3,2,2,4,0,1,0,1,1,3,0,0,1,1,4,4,0,4,2,3,4,0,1,2,1,4,2,1,3,4,0,1,2,2,2,1,2,1,1,3,0,0,0,3,1,管理
4,0,2,0,4,3,2,0,1,1,0,0,3,4,4,2,0,2,0,1,0,3,4,2,4,4,1,2,2,4,4,3,3,1,1,4,3,1,3,0,1,3,2,3,0,2,3,1,3,4,1,4,安全感
1,1,3,1,4,4,4,2,4,2,4,2,3,0,4,0,3,1,0,4,0,1,1,3,1,3,4,4,4,1,3,3,3,2,1,4,4,1,2,0,1,3,0,4,4,4,1,2,1,3,2,3,舒适
0,1,2,2,1,1,2,4,4,0,3,2,3,2,0,2,4,0,3,3,4,0,4,4,3,3,0,0,1,4,3,3,4,3,1,1,0,4,3,2,0,3,2,3,0,3,2,2,1,2,2,0,美感
3,2,0,1,0,0,1,4,1,1,2,2,2,4,2,3,1,4,0,4,2,4,2,0,3,0,1,3,3,2,4,2,0,4,3,3,2,0,1,1,1,0,2,2,3,2,3,4,0,1,2,3,安全感
3,3,1,1,4,1,3,0,0,3,2,2,2,4,3,2,2,0,4,1,3,3,2,0,0,4,1,4,0,4,1,2,1,3,2,2,1,0,1,1,3,2,0,1,2,4,0,3,1,1,3,2,人际关系
3,4,0,3,3,1,1,1,1,3,3,1,3,3,4,4,2,0,1,1,3,4,2,2,4,2,4,0,0,2,2,2,4,1,4,3,1,4,0,3,2,2,4,0,0,4,1,1,2,3,4,2,社会声望
2,2,2,3,4,4,4,1,4,0,1,3,2,2,1,4,0,1,4,4,1,0,1,4,0,2,0,4,3,4,4,4,1,4,0,2,2,1,2,4,4,4,4,2,0,2,0,2,4,2,3,3,成就感
0,4,0,0,0,2,3,4,3,3,2,3,2,3,4,1,2,1,4,2,3,4,0,4,3,2,4,2,1,0,1,3,2,0,3,1,3,4,0,1,1,3,4,4,1,1,4,2,1,1,1,1,社会交际
4,3,4,4,1,0,2,2,0,4,2,1,0,2,4,2,2,0,0,0,4,1,2,3,4,3,4,2,0,3,3,1,1,2,2,4,0,0,2,4,1,2,3,3,3,4,4,4,2,0,2,3,安全感
1,3,0,1,1,1,0,0,1,0,0,0,1,1,3,4,1,0,3,0,1,2,3,0,4,0,1,0,4,0,2,3,1,2,1,4,3,1,0,2,2,0,4,1,4,4,2,1,2,2,2,1,社会交际
1,0,1,1,2,2,3,0,2,2,0,0,0,4,4,3,2,0,0,2,4,3,2,4,1,1,4,3,1,1,4,2,3,1,4,3,0,3,1,3,4,1,1,4,0,4,0,3,0,2,3,2,社会交际
1,0,1,3,3,4,4,2,3,3,0,1,2,0,4,0,1,3,3,1,3,2,2,4,3,4,3,2,2,0,0,3,0,2,0,2,3,3,1,2,4,2,1,3,0,4,3,0,4,1,4,4,经济报酬
0,3,1,2,1,1,0,2,4,0,0,4,4,0,2,4,4,2,3,2,3,4,4,0,2,2,1,2,3,2,3,1,1,0,2,3,0,0,1,3,1,2,3,3,2,3,3,4,3,2,2,2,社会交际
4,1,2,0,2,2,0,0,4,4,4,2,0,2,1,3,2,1,2,2,3,4,4,1,0,1,4,3,4,1,4,4,0,1,3,1,0,2,4,3,0,3,3,3,4,3,2,0,2,1,2,3,管理
4,4,0,1,1,3,1,2,0,3,3,0,0,3,4,1,4,2,0,3,1,1,2,3,4,3,2,3,0,2,0,3,2,0,2,2,4,1,3,1,3,1,0,3,1,2,0,2,0,0,3,1,安全感
2,2,3,0,2,0,4,1,2,1,0,4,4,0,1,4,0,3,3,0,3,4,0,3,2,0,2,2,1,0,4,2,0,2,3,0,2,1,1,4,1,1,1,2,0,3,1,2,1,0,0,2,智力刺激
2,4,2,1,3,2,1,1,3,2,0,1,1,2,2,3,1,4,2,4,4,0,4,3,2,3,1,3,2,0,0,4,4,2,3,4,0,1,3,1,4,2,4,0,3,2,3,3,2,0,4,0,成就感
1,2,3,0,1,4,0,1,4,3,4,0,4,0,2,0,1,3,1,4,2,4,0,1,2,0,4,2,0,4,1,2,1,2,3,2,1,1,4,0,3,2,0,2,4,2,4,4,3,0,0,3,追求新意
2,1,4,4,0,0,4,4,4,1,0,2,0,1,2,2,2,0,3,2,2,3,0,3,2,1,4,2,1,2,0,2,0,0,0,3,3,2,0,0,1,4,0,1,4,0,0,1,2,1,1,4,社会交际
0,0,4,0,1,2,2,2,0,0,4,3,1,0,3,2,1,2,4,2,3,2,4,2,0,3,3,4,4,2,3,2,1,0,4,0,0,4,2,2,2,3,4,3,4,0,0,1,4,2,1,3,利他主义
0,3,4,3,4,3,4,4,2,3,2,2,0,2,1,1,2,2,3,4,4,2,1,1,2,1,0,3,1,1,4,4,4,4,0,3,4,3,1,3,3,1,4,4,3,3,0,3,0,0,2,3,舒适
3,3,1,2,4,1,0,4,0,4,2,1,1,0,3,2,1,4,4,0,3,2,3,4,0,2,3,2,4,0,4,1,4,4,2,0,4,0,4,0,4,2,2,3,3,1,3,1,2,1,0,4,舒适
3,4,4,1,0,4,1,3,4,0,1,2,0,3,2,3,4,2,1,1,0,0,1,1,0,2,2,1,1,2,3,2,1,4,1,4,2,0,0,2,3,1,0,4,4,0,0,0,1,3,2,4,独立性
3,2,1,1,4,1,1,4,1,3,1,2,0,3,2,0,3,1,2,4,1,1,0,4,2,2,4,1,4,2,0,2,4,2,1,3,1,3,3,4,3,3,2,1,4,4,2,2,0,4,1,0,社会声望
3,3,4,4,0,1,1,0,0,0,1,3,4,1,1,1,4,4,2,1,1,0,0,4,0,2,1,2,3,4,3,3,0,1,1,4,0,1,0,3,1,1,3,1,0,4,3,3,1,1,1,0,美感
4,3,1,3,0,4,2,3,2,1,0,4,2,3,2,3,0,1,2,4,4,0,0,2,1,3,4,1,0,3,2,3,2,1,2,2,4,0,1,0,4,4,3,0,3,2,3,3,4,3,2,4,社会交际
4,2,1,4,1,3,1,1,2,3,2,0,0,2,3,0,3,2,2,3,1,0,3,2,1,0,4,3,4,3,2,3,2,4,2,0,0,2,3,2,2,2,3,3,0,0,3,4,1,4,4,4,利他主义
2,0,0,3,0,3,2,2,0,2,1,2,2,2,3,2,4,2,0,0,3,0,3,0,3,2,3,2,1,4,2,2,1,3,1,3,4,3,4,4,0,2,2,0,3,2,0,3,1,4,0,2,安全感
4,0,3,1,3,4,0,2,2,3,1,0,4,2,2,3,0,4,1,4,3,4,4,4,1,1,3,1,4,2,1,3,3,3,4,3,1,1,3,1,3,4,3,4,3,1,2,0,4,1,4,2,利他主义
4,3,1,4,0,1,4,4,3,2,1,3,4,0,1,2,2,0,4,2,1,2,2,4,2,0,3,0,1,2,3,0,4,3,2,4,2,2,2,4,0,2,2,2,4,0,0,2,0,0,2,4,社会声望
2,3,1,1,1,2,4,0,3,4,2,2,1,0,2,1,0,4,1,4,0,3,4,3,1,1,3,2,3,0,1,0,3,2,2,1,4,1,4,2,1,1,0,3,4,2,0,4,4,4,3,4,成就感
4,1,4,3,1,0,3,1,1,4,0,2,2,3,4,2,2,4,3,1,3,1,0,3,0,0,2,3,0,1,1,1,2,2,3,4,0,3,0,2,1,0,4,4,4,2,2,2,0,0,1,4,社会声望
3,4,3,4,3,4,0,2,0,2,1,2,3,3,0,2,0,1,1,2,4,0,0,0,3,1,1,2,1,4,3,3,2,0,1,1,2,2,4,1,4,4,1,4,0,2,1,0,2,1,3,2,社会交际
4,3,4,4,0,0,3,3,3,2,3,1,4,1,3,0,2,3,1,0,1,0,0,3,0,3,1,3,1,2,3,2,2,1,2,0,4,0,1,0,4,1,3,1,3,3,2,4,0,4,0,4,舒适
4,1,1,0,0,2,2,3,3,1,0,2,4,1,4,2,1,0,1,0,3,4,0,3,3,0,1,3,2,1,3,0,1,4,2,1,1,0,3,2,4,4,1,1,2,3,0,3,3,2,1,2,社会交际
0,2,0,1,4,2,1,0,1,2,2,1,0,2,4,1,2,0,4,3,2,1,0,4,2,3,3,1,3,0,2,4,0,2,0,4,3,2,0,0,3,2,3,2,4,4,0,2,3,4,2,4,成就感
4,1,0,2,3,0,3,0,3,0,0,1,0,0,2,2,3,3,3,3,2,3,4,4,1,4,2,2,2,1,1,4,2,1,0,2,4,2,3,0,4,2,2,3,4,3,4,4,2,3,3,0,舒适
2,4,2,3,2,0,2,2,3,1,3,1,1,2,1,4,1,4,0,1,2,2,0,1,1,1,2,1,0,4,2,3,0,3,4,4,2,0,4,3,1,3,4,3,4,2,2,1,0,0,4,2,社会声望
2,1,0,4,0,2,4,4,4,4,1,2,2,2,1,3,1,4,3,2,4,2,2,4,3,4,1,2,4,1,1,3,4,1,4,2,2,2,4,4,2,1,4,3,3,4,0,1,4,3,1,2,成就感
1,0,0,1,3,4,3,1,0,3,3,0,4,2,2,1,1,0,0,1,2,4,0,1,2,2,4,3,2,4,4,2,1,4,0,4,1,1,2,4,1,3,0,0,4,2,1,0,3,3,3,3,安全感
0,1,4,1,3,2,1,1,3,2,1,2,1,2,3,1,1,3,0,1,0,0,1,0,4,4,1,0,4,3,2,2,2,4,4,0,1,3,1,1,4,0,0,1,4,3,0,0,4,4,3,4,成就感
3,2,2,4,3,4,0,1,2,0,2,3,4,0,2,1,0,0,2,0,4,3,1,1,3,4,0,3,2,1,0,4,2,4,2,4,3,2,2,0,0,4,3,3,3,3,3,4,2,2,4,0,美感
1,3,2,1,3,4,1,4,1,0,4,4,0,0,0,0,2,3,2,0,4,4,2,4,3,0,3,3,1,2,3,1,1,0,4,0,3,4,4,4,3,0,3,0,1,4,4,0,3,0,4,0,安全感
2,4,2,3,0,2,0,4,2,3,0,4,2,1,3,1,0,3,0,3,0,4,1,3,3,2,1,1,4,3,4,2,0,2,2,3,2,2,1,2,2,4,0,0,3,2,2,0,1,3,2,0,成就感
1,0,4,2,1,4,4,4,3,3,2,0,0,1,4,0,4,1,0,0,1,0,1,4,3,1,3,4,2,2,2,0,1,4,3,0,0,2,1,3,0,4,3,1,4,3,3,4,4,1,3,1,美感
4,1,2,2,2,3,4,3,3,1,1,1,2,2,1,2,4,0,0,0,4,1,4,4,1,4,1,2,3,1,0,1,4,0,0,2,2,3,2,1,1,4,4,4,2,3,1,0,3,3,1,2,舒适
3,3,0,0,1,4,4,1,1,2,2,4,4,1,2,3,1,3,4,2,2,2,2,1,1,4,4,2,2,1,2,2,3,0,0,1,3,3,2,1,1,3,1,3,2,2,0,1,3,4,3,1,管理
2,1,0,1,1,4,2,3,3,3,3,1,2,4,0,0,3,1,2,3,1,2,3,1,3,1,2,2,1,4,4,4,1,2,1,3,0,0,2,2,4,0,2,1,4,1,2,2,1,3,4,2,独立性
0,2,3,2,1,1,2,0,4,3,2,2,3,4,4,1,2,3,3,1,3,0,0,4,0,3,3,3,0,0,0,0,2,2,1,1,1,3,1,1,2,2,4,4,3,0,1,2,1,1,1,1,利他主义
4,0,2,4,1,2,3,4,4,2,4,3,1,0,0,1,1,3,3,2,4,3,2,4,3,2,3,1,1,4,0,0,0,0,0,4,4,1,0,3,2,3,2,4,3,1,2,3,4,2,4,0,美感
2,3,1,0,1,4,4,1,3,2,2,3,2,3,1,2,0,0,0,0,0,4,2,4,0,0,2,1,2,3,3,1,3,0,2,0,2,3,2,2,2,0,2,0,1,3,4,4,2,4,1,3,社会交际
0,4,0,3,1,4,2,1,0,4,2,3,2,4,2,4,0,2,3,1,4,3,2,4,3,1,2,3,0,3,3,1,2,3,4,4,1,1,2,4,2,4,1,1,3,0,2,2,0,1,1,4,成就感
4,1,4,1,1,0,3,1,4,2,3,4,0,1,3,0,0,4,0,0,3,4,4,3,2,2,1,4,3,2,2,3,4,4,1,3,4,0,3,3,2,4,4,1,4,1,0,2,2,4,4,4,成就感
2,0,2,1,3,0,0,1,2,3,4,1,4,4,4,0,2,2,2,0,0,3,3,4,2,2,1,3,1,4,4,4,4,1,4,0,3,1,3,3,4,1,4,3,2,4,3,0,2,0,2,0,美感
2,2,1,4,4,0,2,2,0,0,2,2,0,0,2,3,1,3,2,2,2,4,4,3,1,2,3,3,4,0,3,1,2,3,1,2,3,2,0,2,0,0,2,2,0,4,0,2,4,4,0,4,成就感
1,4,0,4,2,0,4,2,4,3,4,3,3,0,0,2,3,1,2,0,0,3,3,2,0,0,3,3,0,3,3,4,3,4,0,1,4,2,0,2,4,0,0,4,3,3,2,1,1,3,2,3,独立性
4,4,1,2,0,1,2,3,0,1,3,4,0,4,0,4,4,4,3,3,4,4,3,3,1,4,0,2,4,0,3,1,3,2,1,1,3,3,1,0,4,1,0,1,0,2,4,0,3,3,0,2,独立性
3,1,1,3,3,2,0,2,1,1,1,3,4,3,0,2,3,2,3,2,1,0,2,0,0,0,0,4,0,2,2,0,2,0,3,0,0,2,0,1,4,1,2,0,2,0,4,0,3,3,3,2,社会交际
0,3,4,1,0,4,4,4,2,0,0,2,1,1,1,4,1,3,2,2,1,3,0,1,1,3,1,2,0,0,3,2,3,2,2,4,1,2,2,1,2,3,3,4,1,4,4,0,4,0,1,4,管理
